Month,Income (₹),Savings (₹),Rent (₹),Groceries (₹),Transportation (₹),Utilities (₹),Dining Out (₹),Entertainment (₹),Medical (₹),Total Expenditure (₹)
2024-07,250100,57100,72600,28500,9900,10200,14600,14100,12600,163500
2024-07,724900,142300,124100,58400,32000,24400,34200,13500,13900,297600
2024-07,24700,3500,6300,2600,1100,400,1200,200,1700,13300
2024-07,25600,5100,8200,1600,800,1100,1800,1000,300,14600
2024-07,304900,41300,58000,33600,18900,7800,0,10600,6100,134500
2024-07,87000,12600,14900,8800,4000,4100,3200,2300,1700,39200
2024-07,147900,22000,50300,12100,8100,4600,10600,2700,8500,96700
2024-07,45500,10500,15100,5500,1900,2300,4200,700,2900,32700
2024-07,160600,24800,48400,17000,7900,2400,11000,7700,6300,100600
2024-07,32400,500,8600,2700,2100,600,2100,1100,0,17100
2024-07,33700,5800,4100,2200,1700,300,3200,1400,1500,14300
2024-07,33900,8200,4200,3000,1900,1100,1700,200,1200,13300
2024-07,149300,39100,26900,13400,7100,1200,9100,500,6200,65100
2024-07,133600,30700,35300,16200,5900,5200,3600,3200,3500,73500
2024-07,102400,11400,21800,11300,5500,4100,2700,2400,4000,51100
2024-07,99200,20700,22600,13100,5200,3100,7100,2200,3100,55700
2024-07,215400,53700,67200,19500,11300,4500,17700,5700,10600,135000
2024-07,106500,4900,32800,9200,6000,2100,1800,600,4300,56100
2024-07,262200,43600,92500,33200,20300,7700,6000,7700,5600,169700
2024-07,73400,3800,11400,2900,4400,400,7800,2200,2300,31500
2024-07,82700,16900,30300,9000,5100,2600,4600,800,2500,55900
2024-07,72100,10700,22400,8600,4800,2800,8800,2000,2700,52700
2024-07,82700,6800,13500,5500,6400,2100,4100,1700,1100,34000
2024-07,294700,58100,99200,21200,17400,6100,26000,6900,4600,185900
2024-07,66300,11800,19900,7700,4300,1500,4200,4000,3500,45600
2024-07,34900,9000,11900,1900,2300,1300,3200,2000,1300,23800
2024-07,282800,49500,65900,23200,6800,9700,17400,2200,7600,137000
2024-07,100900,14800,23900,5800,5300,4700,5800,4200,3700,54000
2024-07,49900,5100,13900,4600,2800,1600,2300,2100,1700,29200
2024-07,530700,89200,133800,66300,18500,14500,13000,10200,18300,274300
2024-07,89900,14500,30200,1800,5200,3400,8800,1800,3800,55000
2024-07,33700,8400,7600,3600,2000,900,2100,1500,200,17800
2024-07,477600,91800,111200,50800,20500,20000,37500,21500,20300,281400
2024-07,98700,20400,35000,12200,5000,1300,9800,2600,3500,68400
2024-07,84300,12100,29600,6700,4400,3000,3600,3500,2500,54700
2024-07,20500,4500,4300,2200,1000,400,800,100,1000,9900
2024-07,238200,62000,72500,21600,9800,10600,15900,4400,2600,137900
2024-07,55900,5800,8500,4500,1600,2700,6200,2600,1500,28400
2024-07,94400,13600,19100,14400,4400,3700,8000,3300,200,54000
2024-07,235300,38100,60500,17800,7600,7400,23300,5200,8900,129500
2024-07,163900,16500,54700,14200,1600,4200,15000,6500,2600,98600
2024-07,22800,4700,6100,2500,1500,600,600,700,400,12400
2024-07,82300,20000,34800,6300,6200,1400,8200,1700,3500,62600
2024-07,50300,12000,10400,4500,2500,1700,700,1200,2200,23700
2024-07,186200,45100,48600,17200,7100,7400,14600,10100,9600,114400
2024-07,43600,10200,16700,3900,2100,1400,2800,900,2000,29500
2024-07,99800,14100,17200,7900,6300,1400,7200,3900,4000,47900
2024-07,292900,100300,45800,22900,17000,11200,34600,3500,0,136700
2024-07,292300,63100,61800,29000,7900,4500,18000,6700,12700,140100
2024-07,76900,8600,10800,10700,3200,2500,3700,1800,1800,34400
2024-07,191600,18700,17800,25100,5200,5200,9300,7900,8900,79000
2024-07,34100,7600,9800,3000,2500,1800,2200,400,1200,21300
2024-07,255900,56000,75400,28200,21300,11100,18300,6400,3600,167900
2024-07,22400,2700,7100,1500,200,900,1300,100,800,11600
2024-07,98900,13600,31500,7400,8000,2900,6000,500,3100,59800
2024-07,250800,71300,86500,23100,4200,5600,6100,9100,1800,139400
2024-07,41400,7600,15100,2700,2700,2000,2800,100,1600,27100
2024-07,33700,7100,8100,3400,1200,1100,1500,1300,500,17500
2024-07,150600,21200,42400,15800,4800,5900,9600,500,3500,81600
2024-07,210300,25900,62100,30000,15200,6100,12000,6300,6100,133000
2024-07,63400,16600,18300,4200,2800,1900,3800,2200,2500,35300
2024-07,255500,34000,57700,22800,12700,3800,22000,6700,9300,136800
2024-07,61900,8500,26600,6300,600,2700,2900,2100,1400,42600
2024-07,36000,10200,9000,2000,2300,700,2400,2200,1000,19600
2024-07,73900,16800,18900,9800,4300,2200,2400,3200,1800,42500
2024-07,30500,5100,9600,2000,1300,700,800,900,1500,16700
2024-07,606900,57000,121100,38200,26000,17000,41100,6200,18400,260000
2024-07,97600,10900,28300,2900,6600,2900,0,3300,4000,48500
2024-07,66500,10800,22200,7100,3300,2300,2900,2600,2200,42300
2024-07,76800,4900,23600,3800,3500,2300,2800,3000,2600,42400
2024-07,583700,77000,175100,58100,5900,26200,29100,12600,21600,336700
2024-07,46400,13500,12600,2600,1500,2200,2500,1900,100,23500
2024-07,57100,18500,12300,5500,2900,2700,4200,0,1200,29100
2024-07,102100,15000,31800,7400,9500,2200,7500,5100,1400,65000
2024-07,72500,7300,13300,9300,3100,1600,5100,2400,2600,37600
2024-07,22300,3100,3900,2000,900,1100,1000,1400,600,10800
2024-07,175400,23000,36200,9800,10600,4500,8100,9200,3600,83500
2024-07,534900,129700,147400,61500,28900,8500,21800,10800,26800,301000
2024-07,56500,7700,15700,4000,3200,900,1700,2800,2300,30400
2024-07,127400,32900,48200,17800,5200,3900,10400,3800,800,89400
2024-07,436300,85900,196200,39600,33600,10500,34000,9400,6000,324400
2024-07,121700,25300,59000,10600,5700,1200,1800,2400,4900,86500
2024-07,34800,4200,6700,4100,2100,1600,1700,1100,1500,19000
2024-07,69200,14600,24300,5400,1900,2600,5000,3700,4400,47400
2024-07,51000,7000,14100,5300,900,1400,1700,1300,2700,27900
2024-07,72500,18300,25900,8900,2000,2900,5900,1900,2900,50600
2024-07,269800,46900,89400,23300,18600,10600,16300,16100,3300,177700
2024-07,340400,60000,57200,44100,20100,10600,24100,19600,15400,189700
2024-07,735400,148300,264100,54600,44100,25600,34800,22400,20500,474500
2024-07,49100,8100,7900,4300,1000,1500,2600,1300,2400,21600
2024-07,37900,10100,12100,3300,2000,900,1300,2200,1500,23100
2024-07,586800,73200,145600,47500,47800,13600,48200,1600,9500,312000
2024-07,223800,56700,56700,24500,12300,5800,12800,7900,10100,130900
2024-07,18300,1500,5400,1300,1200,800,1100,400,600,10700
2024-07,506900,119600,140900,50300,27900,28400,21300,17400,11800,301000
2024-07,262200,51700,22200,18600,19000,8600,21600,11900,11400,114800
2024-07,74200,12800,15400,5700,2100,2000,4900,3300,1900,35600
2024-07,61500,8300,22800,6300,5800,1600,3500,2000,2400,44200
2024-07,80800,23300,18000,9200,4500,2500,6200,3500,800,45300
2024-07,24500,3500,4100,1900,1300,1100,1600,900,400,11300
2024-07,96200,19200,28600,11700,4600,2200,4900,0,5900,57300
2024-07,269000,52900,59600,21600,16800,4600,6000,5700,12200,126700
2024-07,19500,3100,5000,2200,1000,400,1000,600,600,11000
2024-07,79700,6700,25700,8800,2600,2700,5100,2400,3200,50600
2024-07,99000,24900,13900,9200,7300,1700,4800,2700,600,40800
2024-07,94200,24300,16700,6000,5500,1800,10100,5800,2000,46800
2024-07,456500,24700,119000,21500,12300,10300,42700,17300,11300,228400
2024-07,96000,21400,22100,6100,6400,1600,4300,2800,3500,46400
2024-07,109000,29000,36500,13900,3300,1900,10400,2500,4500,72600
2024-07,261300,58500,76700,19300,10600,5600,15500,7300,13000,151100
2024-07,104500,0,23100,10200,6800,1400,3300,5000,2900,51500
2024-07,46300,7000,14600,2800,900,1500,1700,1800,800,24200
2024-07,68400,14000,16100,8300,2600,1800,4000,2400,2000,36500
2024-07,46400,7800,14700,2500,1700,1600,0,600,1500,22900
2024-08,103800,16100,21700,9400,5800,3400,7100,6000,4000,57100
2024-08,719700,139300,186800,76700,48800,9300,56500,300,22600,384300
2024-08,135800,17500,36600,8700,7700,4000,4700,4200,2800,68600
2024-08,77800,8700,23500,7900,1600,2000,3200,800,2600,41200
2024-08,35800,6100,7600,2600,1900,1600,3200,1700,1300,19300
2024-08,45200,15800,12100,5700,2600,1300,3500,1600,1900,28000
2024-08,24100,5500,6600,1400,400,1100,1100,1200,400,12100
2024-08,225500,26900,67100,9100,5800,6900,8500,4500,10900,111800
2024-08,54700,12200,12900,4400,2800,2700,4200,2900,2800,31900
2024-08,133400,38900,39400,12800,5400,2200,13400,6700,2400,78100
2024-08,30900,4500,6100,4300,1800,1200,2800,200,400,16600
2024-08,493800,118900,149100,38200,25100,16800,26400,13700,26100,290000
2024-08,238700,53900,72800,24900,11500,3700,8100,11500,7100,137600
2024-08,39300,5600,10300,3300,1900,1200,3300,800,1300,21400
2024-08,24600,5900,4500,2900,1600,500,1500,1500,500,12700
2024-08,34400,7100,9400,2300,2300,1500,2700,1600,400,19300
2024-08,75000,14400,22700,11400,4500,3000,7600,1700,4300,54600
2024-08,107800,18000,25900,14700,8600,5300,9100,800,2600,65300
2024-08,95800,18100,21800,7700,4400,1900,8400,3800,1200,47600
2024-08,44300,4200,9800,5000,2000,2200,0,1300,2000,21300
2024-08,78300,9600,21000,8000,6100,2500,5000,600,1200,43500
2024-08,44900,5600,10900,5100,2400,1600,1800,1100,1000,23700
2024-08,30600,8100,6700,2300,600,900,2900,1500,400,15200
2024-08,73400,11700,11900,9200,5500,3200,5800,1900,2200,38700
2024-08,59100,16300,11300,7600,3500,1800,4700,1900,2100,32100
2024-08,116900,13300,29500,12800,1200,4800,3400,2000,2800,53600
2024-08,29700,5900,7200,3000,1700,1300,600,500,1100,15000
2024-08,83200,9000,30700,7400,3500,2000,3900,2000,4000,53700
2024-08,54800,5500,15000,4300,2200,400,3900,1100,0,26300
2024-08,49300,4800,13100,5100,4400,2300,1600,2100,800,29000
2024-08,86000,11000,24000,9800,5500,2000,1700,2300,1900,45700
2024-08,21500,4500,5500,2600,1400,600,1500,800,400,12300
2024-08,21100,4900,3600,400,200,400,1500,300,300,6600
2024-08,379300,61300,96500,21200,24200,17900,22000,18000,11900,201800
2024-08,575600,90400,168300,24200,37800,16900,20200,25600,21000,306400
2024-08,225200,42800,27700,24100,17300,5900,23100,9800,4300,111100
2024-08,59500,7800,17600,4300,2800,2900,4100,1800,800,32800
2024-08,46700,11200,14600,5400,3200,1600,3400,800,400,29000
2024-08,278500,56200,85300,33300,10700,9200,16600,4000,6500,159500
2024-08,89900,10000,14400,10000,3200,3000,4600,2400,3300,41000
2024-08,25600,4800,9200,2300,1800,700,1300,1500,400,16900
2024-08,109400,21600,11700,17000,6300,4600,7700,4100,5600,56000
2024-08,27500,3300,4900,3300,1100,1000,800,1300,1300,13500
2024-08,352600,45900,93600,30800,24600,14800,17200,3000,8500,187600
2024-08,33100,6200,11300,2800,600,1000,2100,800,800,19600
2024-08,160300,27900,39100,7200,13200,5900,9100,5300,4000,83700
2024-08,77400,16200,18700,7200,1500,1800,4300,2900,3700,38900
2024-08,63900,8900,19700,6400,3800,1300,4700,0,1600,36300
2024-08,99000,23400,33100,5100,6600,2500,6600,4400,0,58800
2024-08,37400,10100,6900,3400,2300,1700,2300,1700,1600,19400
2024-08,405400,129700,47100,23600,36000,12900,44600,7600,15400,181500
2024-08,243100,27500,73500,16200,6800,13200,21800,3400,12900,145500
2024-08,736200,99700,243300,62600,15100,22000,37200,27100,23600,415000
2024-08,260400,27300,78700,22700,10600,2400,24700,8600,10800,157200
2024-08,105600,32200,33400,10500,4300,4200,6500,1900,2300,62200
2024-08,573000,138400,147400,50200,40900,21800,47700,15800,13500,327700
2024-08,27200,3600,8800,3400,2000,1000,2200,900,700,18600
2024-08,43700,10300,11000,4100,800,1300,2700,400,1700,21000
2024-08,38500,8600,15300,4100,900,1100,4600,1200,800,27300
2024-08,104600,24600,21600,5700,2900,4000,8200,1100,2400,45000
2024-08,108200,15300,30400,6600,5700,2800,5400,2900,4200,57600
2024-08,33500,6000,6100,3500,1300,1300,1900,400,300,14200
2024-08,149700,22800,32900,7400,5100,5000,10500,3700,4500,68400
2024-08,60700,9400,18200,7100,2300,3000,5600,400,2000,37800
2024-08,39300,7800,13800,4000,2600,1500,1800,600,2200,25700
2024-08,60400,7100,24700,3000,2300,2200,4300,0,1300,36400
2024-08,48900,10500,14400,4500,3400,800,3900,400,2000,29700
2024-08,197700,32600,63400,24800,13500,5300,8700,4100,2200,118900
2024-08,26700,4400,6000,1500,1200,1100,1300,600,1100,12400
2024-08,496000,49000,146400,23100,19800,5500,13800,25900,17100,248000
2024-08,212300,42100,61100,18700,16200,8600,15100,10600,4800,130300
2024-08,22300,5200,6600,1000,1400,600,1100,600,800,12000
2024-08,35800,8600,10700,3100,1100,1000,800,1000,700,17900
2024-08,190500,34400,33500,20600,9800,4800,4800,5500,7300,86400
2024-08,199100,26400,48300,10900,13700,3300,18900,9700,2000,105300
2024-08,153000,28200,45400,8300,9400,6200,15300,1700,5500,90000
2024-08,211100,34900,39800,14900,16300,7800,14700,2500,6800,100000
2024-08,30100,4100,6900,1700,1600,600,1900,700,600,13200
2024-08,109200,2400,10900,7100,9800,2500,3400,1100,3100,37900
2024-08,42600,8400,8400,3800,2200,400,2500,1600,1100,19100
2024-08,124700,28300,28900,11700,3100,3200,6200,2400,5400,58500
2024-08,98800,18500,32300,5700,6200,4300,2300,2200,2500,54200
2024-08,76300,14800,18200,6400,3900,2700,4600,4700,4000,43500
2024-08,37400,9500,9200,5200,2100,1100,1300,600,500,19800
2024-08,48400,9300,16700,4000,3500,1300,5000,1800,500,31900
2024-08,69000,9700,21600,6900,3700,2400,3700,3300,3200,42900
2024-08,170300,30900,42300,16800,4700,6100,14200,3400,5300,88500
2024-08,55300,6200,11400,7400,1600,800,4700,1700,2900,29200
2024-08,113900,20800,42000,7600,2600,4300,9400,3900,3600,71800
2024-08,69300,7700,22600,8700,3900,2200,5500,1700,2000,45200
2024-08,21200,3000,5200,700,900,400,300,500,300,8200
2024-08,284000,74400,90000,29100,12600,8600,16100,12300,5700,172300
2024-08,284500,65300,84200,27700,9500,6600,19800,6400,12800,165800
2024-08,88200,18500,23100,9500,5600,3500,1200,2300,5300,49100
2024-08,257300,10500,60500,16500,9400,4900,9500,3100,9800,111900
2024-08,59700,9300,18200,2500,3300,2800,3900,1000,1300,32700
2024-08,98700,10800,24200,5200,4500,2700,6900,3900,5300,51500
2024-08,74800,18700,29000,1500,3900,2400,6800,3300,900,46600
2024-08,46500,7700,10300,4700,2200,1400,300,1700,800,21000
2024-08,44200,5300,14400,4700,2100,1000,1700,300,2900,26700
2024-08,24600,2800,6800,1000,1100,900,1400,800,500,12400
2024-08,69500,11700,24100,8400,2700,1400,4500,3200,1200,45600
2024-08,90100,13600,28500,8000,6200,2100,4600,2200,2000,52500
2024-08,85400,16100,25500,8800,4800,2700,8000,700,300,51100
2024-08,565800,111400,206700,60700,44500,15800,47700,0,13100,387200
2024-08,43600,5200,9500,4600,1700,1200,3600,1200,1200,23100
2024-08,64800,12300,8000,6300,1900,2500,1000,1700,1200,22000
2024-08,276000,36800,77300,45100,16200,12900,23400,4600,8500,186200
2024-08,34200,3400,6600,3200,2600,1300,1800,700,0,15900
2024-08,27300,4700,8300,3500,2200,600,1200,800,1000,17100
2024-08,47000,9700,13300,5900,1100,1700,1400,600,1300,25000
2024-08,46300,4900,12500,3700,2600,1400,3800,1700,2200,26900
2024-08,621100,96600,224600,44600,18400,18900,41600,21300,22900,385300
2024-08,286400,64100,71700,18300,9500,5700,10600,5700,8400,126000
2024-08,86600,18100,12200,12200,6800,1800,5000,3200,3300,43400
2024-08,135500,19900,44000,12600,7900,4600,12100,5100,0,82600
2024-08,192900,12100,32900,19200,11700,7800,9800,5300,0,85500
2024-08,47900,3100,15700,3100,3000,700,5400,800,1500,30000
2024-08,311900,82000,96700,23600,17800,17700,15200,13300,14200,194600
2024-08,94200,23100,31900,6600,2600,4100,5200,4800,5600,61500
2024-08,142600,33700,45400,8600,6200,2700,6100,1500,3600,71500
2024-08,117500,23000,33700,11900,4700,5200,7000,0,2900,64500
2024-08,65200,13600,20000,2400,4000,1300,2600,4700,1400,36000
2024-08,21600,4100,6000,800,1700,900,1100,800,700,11800
2024-08,24200,2100,6300,2500,700,500,1700,400,400,12300
2024-08,103100,15500,15000,10800,3500,2400,5400,4900,3600,44700
2024-08,231200,43300,56100,26400,6400,7600,15300,4800,4200,117500
2024-08,183600,29100,28200,19100,6700,5300,19100,5400,5900,85500
2024-08,47100,7500,14100,4100,2700,1900,1400,1700,3300,28100
2024-08,71300,7400,18300,6000,2500,1600,2100,4100,3800,37700
2024-08,97600,20100,19800,15200,6900,3000,3500,3700,2500,54000
2024-08,31600,5100,6200,3200,1700,1300,2900,1200,900,16500
2024-08,29000,2600,2500,1900,1500,1100,800,800,1500,9800
2024-08,68400,11000,12000,4100,2500,1900,300,0,3100,23300
2024-08,694900,118300,151300,90200,45800,8000,54500,30100,36300,415500
2024-08,89600,14000,26100,9200,3200,4200,2800,2800,2400,50200
2024-08,81100,10500,24600,11300,5100,1900,6100,0,3100,50500
2024-08,149500,31900,34100,18100,3300,4000,13100,4100,4300,78400
2024-08,82000,7700,26900,4700,8400,3600,3900,1500,1000,48800
2024-08,566900,82900,100300,40600,48800,22000,49900,33000,28600,321800
2024-08,461800,119100,144600,25500,14800,7700,29000,8300,24100,246200
2024-08,33700,4600,1700,4300,2100,600,2300,1500,600,12500
2024-08,51800,11900,20300,3700,3000,1500,3800,2100,1800,36200
2024-08,110900,9100,29000,8000,5400,4500,6200,5300,2900,60400
2024-08,28500,3200,7400,900,2100,900,1400,1000,1300,14900
2024-08,38600,10800,8300,4400,1600,1300,2600,1400,2400,22000
2024-08,95000,15300,37100,13900,6700,3600,3800,1200,3800,69400
2024-08,69100,15200,17300,5600,4300,3600,3600,2000,1900,37600
2024-08,39200,3800,11400,2400,2200,1400,2300,1500,500,21100
2024-08,23600,4500,6000,1800,1400,900,1400,800,700,12900
2024-08,611700,63700,132500,54100,25200,25800,32700,7400,34600,310700
2024-08,35200,5100,10700,700,700,1100,3600,1200,900,18400
2024-08,45400,10400,8900,4900,2200,1100,0,1900,400,18400
2024-08,107500,26400,25300,8300,1100,3500,8400,4100,2700,51600
2024-08,718500,116200,192500,56300,32300,22000,10200,22100,13300,349700
2024-08,32600,8600,7000,3300,300,800,1800,400,300,13500
2024-08,151100,28000,36800,9300,9300,4000,13500,8400,3800,83000
2024-08,238600,36700,57300,25500,13500,7700,14000,9300,5000,131100
2024-08,47200,9200,14800,3700,1800,1700,2700,2600,500,27100
2024-08,271700,31400,40600,14200,22500,10500,22700,9800,9600,124900
2024-08,74000,12400,12500,7900,5400,2300,5000,1700,2500,37400
2024-08,93700,25500,21700,8400,4400,3800,6600,2900,4000,51000
2024-08,96000,18100,27500,9200,7600,2600,4200,600,2800,53800
2024-08,69800,9300,18100,9400,4100,400,5800,1300,3200,40800
2024-08,45100,11300,13300,5300,1900,1900,2500,2200,1000,27700
2024-08,124400,30800,35500,17500,9800,5000,9100,2600,4500,83400
2024-08,77300,16600,12100,8600,3600,2000,1100,1900,1900,30800
2024-08,34100,6500,10700,3600,1600,1600,1500,800,1100,20000
2024-08,43700,10900,12700,2500,2900,1900,1700,1000,1900,23400
2024-08,77500,10400,20000,3500,2000,1800,5000,3200,2900,37500
2024-08,297000,61100,101500,43600,18600,5600,23100,15100,12200,214100
2024-08,32400,10100,7800,2400,2400,1000,1100,1000,900,16400
2024-08,87700,17100,15600,10600,5100,2800,5900,4200,1600,43700
2024-08,40200,8000,8100,3900,3400,300,1000,1500,1100,19200
2024-08,86400,0,22600,5700,7500,2800,5300,2700,3900,49800
2024-08,42800,4400,14100,4200,2400,1300,1300,200,600,24100
2024-08,307300,41400,80000,33900,10200,4300,18400,17200,12400,173800
2024-08,49800,10700,12900,6100,1300,1500,3000,900,1200,26000
2024-08,647000,143000,154100,70100,27200,21000,39800,0,1300,311000
2024-08,46600,12300,12400,4500,3400,1300,3200,300,1100,25900
2024-08,77200,13700,15500,2900,1400,1700,4000,2700,2800,30200
2024-08,44500,7800,7400,3400,2100,1300,3500,900,1800,19900
2024-08,372600,14600,127500,40800,7800,8900,32400,12000,14100,241500
2024-08,250800,22900,47900,10100,10500,2600,4200,9900,4900,87400
2024-08,21500,2000,5400,1300,700,600,1900,1000,700,11200
2024-08,292100,56700,101200,29100,19800,6900,20700,8400,6400,186000
2024-08,276700,84400,101200,25300,2800,9000,7100,6300,9800,159700
2024-08,78600,11200,23400,7300,3300,2900,4700,700,2100,43900
2024-08,105700,16500,28500,4400,4300,2000,8300,2700,4400,54100
2024-08,25900,7100,6100,1900,600,600,1000,500,1300,11700
2024-08,18800,1900,6100,2000,1200,100,1900,100,600,11700
2024-08,279900,23100,63300,27000,13500,10800,18200,3600,2700,137800
2024-08,439100,77600,72000,44300,19100,17300,21800,12000,9600,195000
2024-08,67200,6800,19400,5900,5400,2900,3400,2100,800,38200
2024-08,91600,13400,26100,10000,2500,2700,1700,400,2900,45400
2024-08,94700,21800,15100,9400,5800,2900,2000,0,3400,38200
2024-08,177000,24600,56000,16900,11200,3500,17500,5600,2400,109800
2024-08,150600,17600,46200,11500,7000,6600,8300,2200,2400,80800
2024-08,271000,32800,67000,27400,18000,7200,19500,4600,7700,148400
2024-08,214900,41300,65900,17300,13800,5600,19300,7700,1500,125500
2024-08,101500,25200,23600,15000,6700,3500,3500,1200,4800,57500
